unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2016_02_AFG_FOOD,2016_02,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,89.11
2016_02_AFG_ALCO,2016_02,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,63.72
2016_02_AFG_CLTH,2016_02,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,41.94
2016_02_AFG_HOUS,2016_02,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,45.38
2016_02_AFG_FURN,2016_02,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2016_02_AFG_HEAL,2016_02,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2016_02_AFG_TRNS,2016_02,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2016_02_AFG_COMM,2016_02,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2016_02_AFG_CLTR,2016_02,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2016_02_AFG_EDUC,2016_02,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2016_02_AFG_RHTL,2016_02,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,54.21
2016_02_AFG_MISC,2016_02,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,80.56
2016_02_AFG_MEDI,2016_02,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,51.94
2016_02_AFG_PNSN,2016_02,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2016_02_AFG_OUTA,2016_02,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2016_02_AFG_TOTL,2016_02,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.86972213283605
2016_02_ALB_FOOD,2016_02,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,597.18,53.11
2016_02_ALB_ALCO,2016_02,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,98.52,64.18
2016_02_ALB_CLTH,2016_02,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,170.57,41.92
2016_02_ALB_HOUS,2016_02,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2106.94,58.86
2016_02_ALB_FURN,2016_02,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",64.46,56.87
2016_02_ALB_HEAL,2016_02,ALB,Albania,Albania,Tirana,HEAL,Health ,108.1,60.2
2016_02_ALB_TRNS,2016_02,ALB,Albania,Albania,Tirana,TRNS,Transport ,391.39,84.79
2016_02_ALB_COMM,2016_02,ALB,Albania,Albania,Tirana,COMM,Communication ,104.46,72.73
2016_02_ALB_CLTR,2016_02,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,177.74,56.02
2016_02_ALB_EDUC,2016_02,ALB,Albania,Albania,Tirana,EDUC,Education ,212.03,55.08
2016_02_ALB_RHTL,2016_02,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,343.74,41.59
2016_02_ALB_MISC,2016_02,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,191.66,74.9
2016_02_ALB_MEDI,2016_02,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,328.12,29.14
2016_02_ALB_PNSN,2016_02,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1058.01,100.0
2016_02_ALB_OUTA,2016_02,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2551.26,100.0
2016_02_ALB_TOTL,2016_02,ALB,Albania,Albania,Tirana,TOTL,Total,8504.18,74.8878881737566
2016_02_DZA_FOOD,2016_02,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,612.24,62.98
2016_02_DZA_ALCO,2016_02,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,89.06,
2016_02_DZA_CLTH,2016_02,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,82.5,26.0
2016_02_DZA_HOUS,2016_02,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",3211.05,61.67
2016_02_DZA_FURN,2016_02,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",84.1,58.54
2016_02_DZA_HEAL,2016_02,DZA,Algeria,Algeria,Algiers,HEAL,Health ,,
2016_02_DZA_TRNS,2016_02,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,296.46,34.21
2016_02_DZA_COMM,2016_02,DZA,Algeria,Algeria,Algiers,COMM,Communication ,99.33,48.13
2016_02_DZA_CLTR,2016_02,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,187.61,53.8
2016_02_DZA_EDUC,2016_02,DZA,Algeria,Algeria,Algiers,EDUC,Education ,,
2016_02_DZA_RHTL,2016_02,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,411.38,53.26
2016_02_DZA_MISC,2016_02,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,189.93,92.65
2016_02_DZA_MEDI,2016_02,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,394.83,33.72
2016_02_DZA_PNSN,2016_02,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1058.01,100.0
2016_02_DZA_OUTA,2016_02,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,2878.5,100.0
2016_02_DZA_TOTL,2016_02,DZA,Algeria,Algeria,Algiers,TOTL,Total,9595.0,74.54637332215033
2016_02_AGO_FOOD,2016_02,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,886.26,113.18
2016_02_AGO_ALCO,2016_02,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,137.89,108.35
2016_02_AGO_CLTH,2016_02,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,186.37,155.45
2016_02_AGO_HOUS,2016_02,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",3760.27,119.18
2016_02_AGO_FURN,2016_02,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",131.73,161.96
2016_02_AGO_HEAL,2016_02,AGO,Angola,Angola,Luanda,HEAL,Health ,147.58,93.37
2016_02_AGO_TRNS,2016_02,AGO,Angola,Angola,Luanda,TRNS,Transport ,482.12,74.79
2016_02_AGO_COMM,2016_02,AGO,Angola,Angola,Luanda,COMM,Communication ,166.84,172.17
2016_02_AGO_CLTR,2016_02,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,290.74,120.98
2016_02_AGO_EDUC,2016_02,AGO,Angola,Angola,Luanda,EDUC,Education ,232.72,73.96
2016_02_AGO_RHTL,2016_02,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,599.65,121.36
2016_02_AGO_MISC,2016_02,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,266.52,98.11
2016_02_AGO_MEDI,2016_02,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,483.64,43.95
2016_02_AGO_PNSN,2016_02,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1058.01,100.0
2016_02_AGO_OUTA,2016_02,AGO,Angola,Angola,Luanda,OUTA,Out Area ,3784.44,100.0
2016_02_AGO_TOTL,2016_02,AGO,Angola,Angola,Luanda,TOTL,Total,12614.779999999999,106.0779066710106
2016_02_ARG_FOOD,2016_02,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,551.64,67.7
2016_02_ARG_ALCO,2016_02,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,87.41,100.81
2016_02_ARG_CLTH,2016_02,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,282.6,107.07
2016_02_ARG_HOUS,2016_02,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2239.54,52.88
2016_02_ARG_FURN,2016_02,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",85.79,96.22
2016_02_ARG_HEAL,2016_02,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,164.14,47.87
2016_02_ARG_TRNS,2016_02,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,497.59,82.8
2016_02_ARG_COMM,2016_02,ARG,Argentina,Argentina,Buenos Aires,COMM,Communication ,115.67,62.15
2016_02_ARG_CLTR,2016_02,ARG,Argentina,Argentina,Buenos Aires,CLTR,Recreation And Culture ,269.21,97.71
2016_02_ARG_EDUC,2016_02,ARG,Argentina,Argentina,Buenos Aires,EDUC,Education ,244.46,15.94
2016_02_ARG_RHTL,2016_02,ARG,Argentina,Argentina,Buenos Aires,RHTL,Restaurants And Hotels ,356.51,57.6
2016_02_ARG_MISC,2016_02,ARG,Argentina,Argentina,Buenos Aires,MISC,Miscellaneous Goods And Services ,195.56,90.89
2016_02_ARG_MEDI,2016_02,ARG,Argentina,Argentina,Buenos Aires,MEDI,Medical Insurance ,392.99,35.31
2016_02_ARG_PNSN,2016_02,ARG,Argentina,Argentina,Buenos Aires,PNSN,Pension Contribution ,1058.01,100.0
2016_02_ARG_OUTA,2016_02,ARG,Argentina,Argentina,Buenos Aires,OUTA,Out Area ,2803.33,100.0
2016_02_ARG_TOTL,2016_02,ARG,Argentina,Argentina,Buenos Aires,TOTL,Total,9344.45,75.93936991102954
2016_02_ARM_FOOD,2016_02,ARM,Armenia,Armenia,Yerevan,FOOD,Food And Non-alcoholic Beverages ,474.75,68.25
2016_02_ARM_ALCO,2016_02,ARM,Armenia,Armenia,Yerevan,ALCO,Alcoholic Beverages And Tobacco ,75.22,81.57
2016_02_ARM_CLTH,2016_02,ARM,Armenia,Armenia,Yerevan,CLTH,Clothing And Footwear ,237.74,56.01
2016_02_ARM_HOUS,2016_02,ARM,Armenia,Armenia,Yerevan,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2082.6,67.91
2016_02_ARM_FURN,2016_02,ARM,Armenia,Armenia,Yerevan,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",71.69,91.6
2016_02_ARM_HEAL,2016_02,ARM,Armenia,Armenia,Yerevan,HEAL,Health ,141.26,41.96
2016_02_ARM_TRNS,2016_02,ARM,Armenia,Armenia,Yerevan,TRNS,Transport ,435.61,92.4
2016_02_ARM_COMM,2016_02,ARM,Armenia,Armenia,Yerevan,COMM,Communication ,99.55,43.96
2016_02_ARM_CLTR,2016_02,ARM,Armenia,Armenia,Yerevan,CLTR,Recreation And Culture ,232.52,55.45
2016_02_ARM_EDUC,2016_02,ARM,Armenia,Armenia,Yerevan,EDUC,Education ,97.96,71.27
2016_02_ARM_RHTL,2016_02,ARM,Armenia,Armenia,Yerevan,RHTL,Restaurants And Hotels ,306.82,46.78
2016_02_ARM_MISC,2016_02,ARM,Armenia,Armenia,Yerevan,MISC,Miscellaneous Goods And Services ,168.3,61.06
2016_02_ARM_MEDI,2016_02,ARM,Armenia,Armenia,Yerevan,MEDI,Medical Insurance ,387.45,35.08
2016_02_ARM_PNSN,2016_02,ARM,Armenia,Armenia,Yerevan,PNSN,Pension Contribution ,1058.01,100.0
2016_02_ARM_OUTA,2016_02,ARM,Armenia,Armenia,Yerevan,OUTA,Out Area ,3913.0,100.0
2016_02_ARM_TOTL,2016_02,ARM,Armenia,Armenia,Yerevan,TOTL,Total,9782.48,81.8427019994914
2016_02_AUS_FOOD,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FOOD,Food And Non-alcoholic Beverages ,561.97,76.33
2016_02_AUS_ALCO,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",ALCO,Alcoholic Beverages And Tobacco ,89.04,110.42
2016_02_AUS_CLTH,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTH,Clothing And Footwear ,309.52,90.11
2016_02_AUS_HOUS,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HOUS,"Housing, Water, Electricity, Gas And Fuels ",5000.45,66.41
2016_02_AUS_FURN,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",381.99,88.74
2016_02_AUS_HEAL,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HEAL,Health ,167.21,78.46
2016_02_AUS_TRNS,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TRNS,Transport ,666.11,88.15
2016_02_AUS_COMM,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",COMM,Communication ,134.11,125.42
2016_02_AUS_CLTR,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTR,Recreation And Culture ,450.1,114.86
2016_02_AUS_EDUC,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",EDUC,Education ,249.04,32.08
2016_02_AUS_RHTL,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",RHTL,Restaurants And Hotels ,363.19,75.81
2016_02_AUS_MISC,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MISC,Miscellaneous Goods And Services ,204.25,94.68
2016_02_AUS_MEDI,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MEDI,Medical Insurance ,474.23,33.65
2016_02_AUS_PNSN,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",PNSN,Pension Contribution ,1037.95,100.0
2016_02_AUS_OUTA,2016_02,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",OUTA,Out Area ,2940.77,100.0
