unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2013_12_AFG_FOOD,2013_12,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,88.31
2013_12_AFG_ALCO,2013_12,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,64.2
2013_12_AFG_CLTH,2013_12,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,44.23
2013_12_AFG_HOUS,2013_12,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,47.1
2013_12_AFG_FURN,2013_12,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2013_12_AFG_HEAL,2013_12,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2013_12_AFG_TRNS,2013_12,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2013_12_AFG_COMM,2013_12,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2013_12_AFG_CLTR,2013_12,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2013_12_AFG_EDUC,2013_12,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2013_12_AFG_RHTL,2013_12,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,56.69
2013_12_AFG_MISC,2013_12,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,80.71
2013_12_AFG_MEDI,2013_12,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,52.16
2013_12_AFG_PNSN,2013_12,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2013_12_AFG_OUTA,2013_12,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2013_12_AFG_TOTL,2013_12,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,88.15323230428896
2013_12_ALB_FOOD,2013_12,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,810.23,70.25
2013_12_ALB_ALCO,2013_12,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,129.54,81.58
2013_12_ALB_CLTH,2013_12,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,181.62,47.83
2013_12_ALB_HOUS,2013_12,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1705.53,60.42
2013_12_ALB_FURN,2013_12,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,72.64
2013_12_ALB_HEAL,2013_12,ALB,Albania,Albania,Tirana,HEAL,Health ,190.27,55.94
2013_12_ALB_TRNS,2013_12,ALB,Albania,Albania,Tirana,TRNS,Transport ,635.67,71.72
2013_12_ALB_COMM,2013_12,ALB,Albania,Albania,Tirana,COMM,Communication ,126.82,67.79
2013_12_ALB_CLTR,2013_12,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,92.58,73.84
2013_12_ALB_EDUC,2013_12,ALB,Albania,Albania,Tirana,EDUC,Education ,170.36,56.79
2013_12_ALB_RHTL,2013_12,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,501.58,58.01
2013_12_ALB_MISC,2013_12,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,236.22,58.66
2013_12_ALB_MEDI,2013_12,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,338.55,34.39
2013_12_ALB_PNSN,2013_12,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1037.95,100.0
2013_12_ALB_OUTA,2013_12,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2683.66,100.0
2013_12_ALB_TOTL,2013_12,ALB,Albania,Albania,Tirana,TOTL,Total,8945.52,77.49395280693156
2013_12_DZA_FOOD,2013_12,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,735.0,62.54
2013_12_DZA_ALCO,2013_12,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,131.53,87.04
2013_12_DZA_CLTH,2013_12,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,,
2013_12_DZA_HOUS,2013_12,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1863.33,67.65
2013_12_DZA_FURN,2013_12,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",89.0,79.26
2013_12_DZA_HEAL,2013_12,DZA,Algeria,Algeria,Algiers,HEAL,Health ,47.76,
2013_12_DZA_TRNS,2013_12,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,224.65,40.95
2013_12_DZA_COMM,2013_12,DZA,Algeria,Algeria,Algiers,COMM,Communication ,205.97,68.88
2013_12_DZA_CLTR,2013_12,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,332.63,57.68
2013_12_DZA_EDUC,2013_12,DZA,Algeria,Algeria,Algiers,EDUC,Education ,,
2013_12_DZA_RHTL,2013_12,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,222.26,77.1
2013_12_DZA_MISC,2013_12,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,127.03,148.44
2013_12_DZA_MEDI,2013_12,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,365.49,37.81
2013_12_DZA_PNSN,2013_12,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1010.39,100.0
2013_12_DZA_OUTA,2013_12,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3570.03,100.0
2013_12_DZA_TOTL,2013_12,DZA,Algeria,Algeria,Algiers,TOTL,Total,8925.070000000002,82.6950407890111
2013_12_AGO_FOOD,2013_12,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,1086.3,113.79
2013_12_AGO_ALCO,2013_12,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,138.52,118.22
2013_12_AGO_CLTH,2013_12,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,23.13,158.64
2013_12_AGO_HOUS,2013_12,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",3703.74,129.55
2013_12_AGO_FURN,2013_12,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",109.63,127.71
2013_12_AGO_HEAL,2013_12,AGO,Angola,Angola,Luanda,HEAL,Health ,179.89,100.99
2013_12_AGO_TRNS,2013_12,AGO,Angola,Angola,Luanda,TRNS,Transport ,340.68,63.96
2013_12_AGO_COMM,2013_12,AGO,Angola,Angola,Luanda,COMM,Communication ,217.57,65.4
2013_12_AGO_CLTR,2013_12,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,339.69,162.2
2013_12_AGO_EDUC,2013_12,AGO,Angola,Angola,Luanda,EDUC,Education ,,
2013_12_AGO_RHTL,2013_12,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,284.49,186.09
2013_12_AGO_MISC,2013_12,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,131.66,92.61
2013_12_AGO_MEDI,2013_12,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,413.43,45.99
2013_12_AGO_PNSN,2013_12,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1010.39,100.0
2013_12_AGO_OUTA,2013_12,AGO,Angola,Angola,Luanda,OUTA,Out Area ,3419.63,100.0
2013_12_AGO_TOTL,2013_12,AGO,Angola,Angola,Luanda,TOTL,Total,11398.75,110.31095898693466
2013_12_ARG_FOOD,2013_12,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,674.01,48.49
2013_12_ARG_ALCO,2013_12,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,82.99,100.16
2013_12_ARG_CLTH,2013_12,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,138.17,58.74
2013_12_ARG_HOUS,2013_12,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2226.84,71.38
2013_12_ARG_FURN,2013_12,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",83.94,79.57
