unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2017_10_AFG_FOOD,2017_10,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.81
2017_10_AFG_ALCO,2017_10,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,62.14
2017_10_AFG_CLTH,2017_10,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,39.89
2017_10_AFG_HOUS,2017_10,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,42.92
2017_10_AFG_FURN,2017_10,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2017_10_AFG_HEAL,2017_10,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2017_10_AFG_TRNS,2017_10,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2017_10_AFG_COMM,2017_10,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2017_10_AFG_CLTR,2017_10,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2017_10_AFG_EDUC,2017_10,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2017_10_AFG_RHTL,2017_10,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,52.0
2017_10_AFG_MISC,2017_10,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,79.44
2017_10_AFG_MEDI,2017_10,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.97
2017_10_AFG_PNSN,2017_10,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2017_10_AFG_OUTA,2017_10,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2017_10_AFG_TOTL,2017_10,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.46610319788806
2017_10_ALB_FOOD,2017_10,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,597.18,65.61
2017_10_ALB_ALCO,2017_10,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,98.52,74.16
2017_10_ALB_CLTH,2017_10,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,170.57,45.05
2017_10_ALB_HOUS,2017_10,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2106.94,57.37
2017_10_ALB_FURN,2017_10,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",64.46,67.08
2017_10_ALB_HEAL,2017_10,ALB,Albania,Albania,Tirana,HEAL,Health ,108.1,65.77
2017_10_ALB_TRNS,2017_10,ALB,Albania,Albania,Tirana,TRNS,Transport ,391.39,85.08
2017_10_ALB_COMM,2017_10,ALB,Albania,Albania,Tirana,COMM,Communication ,104.46,92.78
2017_10_ALB_CLTR,2017_10,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,177.74,63.61
2017_10_ALB_EDUC,2017_10,ALB,Albania,Albania,Tirana,EDUC,Education ,212.03,55.08
2017_10_ALB_RHTL,2017_10,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,343.74,46.32
2017_10_ALB_MISC,2017_10,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,191.66,90.16
2017_10_ALB_MEDI,2017_10,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,328.12,28.4
2017_10_ALB_PNSN,2017_10,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1058.01,100.0
2017_10_ALB_OUTA,2017_10,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2551.26,100.0
2017_10_ALB_TOTL,2017_10,ALB,Albania,Albania,Tirana,TOTL,Total,8504.18,76.62206666166837
2017_10_DZA_FOOD,2017_10,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,348.16,61.38
2017_10_DZA_ALCO,2017_10,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,48.68,85.87
2017_10_DZA_CLTH,2017_10,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,68.98,57.18
2017_10_DZA_HOUS,2017_10,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2539.75,71.47
2017_10_DZA_FURN,2017_10,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",45.44,71.34
2017_10_DZA_HEAL,2017_10,DZA,Algeria,Algeria,Algiers,HEAL,Health ,49.46,80.26
2017_10_DZA_TRNS,2017_10,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,218.75,64.25
2017_10_DZA_COMM,2017_10,DZA,Algeria,Algeria,Algiers,COMM,Communication ,72.52,64.45
2017_10_DZA_CLTR,2017_10,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,60.55,50.31
2017_10_DZA_EDUC,2017_10,DZA,Algeria,Algeria,Algiers,EDUC,Education ,89.32,
2017_10_DZA_RHTL,2017_10,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,221.26,72.28
2017_10_DZA_MISC,2017_10,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,59.61,131.65
2017_10_DZA_MEDI,2017_10,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,392.18,37.16
2017_10_DZA_PNSN,2017_10,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1058.01,100.0
2017_10_DZA_OUTA,2017_10,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3515.12,100.0
2017_10_DZA_TOTL,2017_10,DZA,Algeria,Algeria,Algiers,TOTL,Total,8787.79,84.21675033394315
2017_10_AGO_FOOD,2017_10,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,694.37,162.05
2017_10_AGO_ALCO,2017_10,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,111.6,87.85
2017_10_AGO_CLTH,2017_10,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,211.47,218.61
2017_10_AGO_HOUS,2017_10,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",4557.09,157.25
2017_10_AGO_FURN,2017_10,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",101.25,253.89
2017_10_AGO_HEAL,2017_10,AGO,Angola,Angola,Luanda,HEAL,Health ,125.55,97.7
2017_10_AGO_TRNS,2017_10,AGO,Angola,Angola,Luanda,TRNS,Transport ,549.24,139.1
2017_10_AGO_COMM,2017_10,AGO,Angola,Angola,Luanda,COMM,Communication ,137.89,422.66
2017_10_AGO_CLTR,2017_10,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,260.21,82.45
2017_10_AGO_EDUC,2017_10,AGO,Angola,Angola,Luanda,EDUC,Education ,219.2,81.43
2017_10_AGO_RHTL,2017_10,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,472.9,174.76
2017_10_AGO_MISC,2017_10,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,231.99,204.73
2017_10_AGO_MEDI,2017_10,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,529.94,50.27
2017_10_AGO_PNSN,2017_10,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1058.01,100.0
2017_10_AGO_OUTA,2017_10,AGO,Angola,Angola,Luanda,OUTA,Out Area ,3968.88,100.0
2017_10_AGO_TOTL,2017_10,AGO,Angola,Angola,Luanda,TOTL,Total,13229.59,129.83695131287246
2017_10_ARG_FOOD,2017_10,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,520.51,93.49
2017_10_ARG_ALCO,2017_10,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,82.48,179.43
2017_10_ARG_CLTH,2017_10,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,254.28,119.02
2017_10_ARG_HOUS,2017_10,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2389.43,72.51
2017_10_ARG_FURN,2017_10,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",80.95,122.05
2017_10_ARG_HEAL,2017_10,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,138.6,67.56
2017_10_ARG_TRNS,2017_10,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,409.9,82.98
2017_10_ARG_COMM,2017_10,ARG,Argentina,Argentina,Buenos Aires,COMM,Communication ,109.15,148.95
2017_10_ARG_CLTR,2017_10,ARG,Argentina,Argentina,Buenos Aires,CLTR,Recreation And Culture ,256.34,128.6
2017_10_ARG_EDUC,2017_10,ARG,Argentina,Argentina,Buenos Aires,EDUC,Education ,195.82,64.08
2017_10_ARG_RHTL,2017_10,ARG,Argentina,Argentina,Buenos Aires,RHTL,Restaurants And Hotels ,336.39,72.82
2017_10_ARG_MISC,2017_10,ARG,Argentina,Argentina,Buenos Aires,MISC,Miscellaneous Goods And Services ,184.53,102.66
2017_10_ARG_MEDI,2017_10,ARG,Argentina,Argentina,Buenos Aires,MEDI,Medical Insurance ,413.17,38.69
2017_10_ARG_PNSN,2017_10,ARG,Argentina,Argentina,Buenos Aires,PNSN,Pension Contribution ,1058.01,100.0
2017_10_ARG_OUTA,2017_10,ARG,Argentina,Argentina,Buenos Aires,OUTA,Out Area ,2755.52,100.0
2017_10_ARG_TOTL,2017_10,ARG,Argentina,Argentina,Buenos Aires,TOTL,Total,9185.08,88.62519001192736
2017_10_ARM_FOOD,2017_10,ARM,Armenia,Armenia,Yerevan,FOOD,Food And Non-alcoholic Beverages ,794.72,58.77
2017_10_ARM_ALCO,2017_10,ARM,Armenia,Armenia,Yerevan,ALCO,Alcoholic Beverages And Tobacco ,121.78,79.53
2017_10_ARM_CLTH,2017_10,ARM,Armenia,Armenia,Yerevan,CLTH,Clothing And Footwear ,146.96,42.98
2017_10_ARM_HOUS,2017_10,ARM,Armenia,Armenia,Yerevan,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2068.5,68.74
2017_10_ARM_FURN,2017_10,ARM,Armenia,Armenia,Yerevan,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",125.91,98.74
2017_10_ARM_HEAL,2017_10,ARM,Armenia,Armenia,Yerevan,HEAL,Health ,202.81,62.52
2017_10_ARM_TRNS,2017_10,ARM,Armenia,Armenia,Yerevan,TRNS,Transport ,723.07,55.01
2017_10_ARM_COMM,2017_10,ARM,Armenia,Armenia,Yerevan,COMM,Communication ,9.81,102.5
2017_10_ARM_CLTR,2017_10,ARM,Armenia,Armenia,Yerevan,CLTR,Recreation And Culture ,272.55,54.57
2017_10_ARM_EDUC,2017_10,ARM,Armenia,Armenia,Yerevan,EDUC,Education ,,
2017_10_ARM_RHTL,2017_10,ARM,Armenia,Armenia,Yerevan,RHTL,Restaurants And Hotels ,438.6,43.0
2017_10_ARM_MISC,2017_10,ARM,Armenia,Armenia,Yerevan,MISC,Miscellaneous Goods And Services ,225.9,117.81
2017_10_ARM_MEDI,2017_10,ARM,Armenia,Armenia,Yerevan,MEDI,Medical Insurance ,413.53,33.29
2017_10_ARM_PNSN,2017_10,ARM,Armenia,Armenia,Yerevan,PNSN,Pension Contribution ,1058.01,100.0
2017_10_ARM_OUTA,2017_10,ARM,Armenia,Armenia,Yerevan,OUTA,Out Area ,2829.49,100.0
2017_10_ARM_TOTL,2017_10,ARM,Armenia,Armenia,Yerevan,TOTL,Total,9431.64,76.99763504223094
2017_10_AUS_FOOD,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FOOD,Food And Non-alcoholic Beverages ,561.97,85.87
2017_10_AUS_ALCO,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",ALCO,Alcoholic Beverages And Tobacco ,89.04,129.53
2017_10_AUS_CLTH,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTH,Clothing And Footwear ,309.52,92.84
2017_10_AUS_HOUS,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HOUS,"Housing, Water, Electricity, Gas And Fuels ",5000.45,69.7
2017_10_AUS_FURN,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",381.99,98.56
2017_10_AUS_HEAL,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HEAL,Health ,167.21,88.75
2017_10_AUS_TRNS,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TRNS,Transport ,666.11,95.96
2017_10_AUS_COMM,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",COMM,Communication ,134.11,139.83
2017_10_AUS_CLTR,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTR,Recreation And Culture ,450.1,126.12
2017_10_AUS_EDUC,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",EDUC,Education ,249.04,36.18
2017_10_AUS_RHTL,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",RHTL,Restaurants And Hotels ,363.19,81.19
2017_10_AUS_MISC,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MISC,Miscellaneous Goods And Services ,204.25,108.2
2017_10_AUS_MEDI,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MEDI,Medical Insurance ,474.23,35.48
2017_10_AUS_PNSN,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",PNSN,Pension Contribution ,1037.95,100.0
2017_10_AUS_OUTA,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",OUTA,Out Area ,2940.77,100.0
2017_10_AUS_TOTL,2017_10,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TOTL,Total,13029.93,83.80182637302411
2017_10_AUT_FOOD,2017_10,AUT,Austria,Austria,Vienna,FOOD,Food And Non-alcoholic Beverages ,864.21,118.57
2017_10_AUT_ALCO,2017_10,AUT,Austria,Austria,Vienna,ALCO,Alcoholic Beverages And Tobacco ,115.01,109.88
2017_10_AUT_CLTH,2017_10,AUT,Austria,Austria,Vienna,CLTH,Clothing And Footwear ,367.83,168.68
2017_10_AUT_HOUS,2017_10,AUT,Austria,Austria,Vienna,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2178.67,58.47
2017_10_AUT_FURN,2017_10,AUT,Austria,Austria,Vienna,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",566.74,75.86
2017_10_AUT_HEAL,2017_10,AUT,Austria,Austria,Vienna,HEAL,Health ,184.94,86.9
2017_10_AUT_TRNS,2017_10,AUT,Austria,Austria,Vienna,TRNS,Transport ,869.5,120.64
2017_10_AUT_COMM,2017_10,AUT,Austria,Austria,Vienna,COMM,Communication ,201.74,97.22
2017_10_AUT_CLTR,2017_10,AUT,Austria,Austria,Vienna,CLTR,Recreation And Culture ,401.08,118.02
2017_10_AUT_EDUC,2017_10,AUT,Austria,Austria,Vienna,EDUC,Education ,345.13,61.34
2017_10_AUT_RHTL,2017_10,AUT,Austria,Austria,Vienna,RHTL,Restaurants And Hotels ,644.82,79.13
2017_10_AUT_MISC,2017_10,AUT,Austria,Austria,Vienna,MISC,Miscellaneous Goods And Services ,244.06,108.29
2017_10_AUT_MEDI,2017_10,AUT,Austria,Austria,Vienna,MEDI,Medical Insurance ,619.34,54.69
2017_10_AUT_PNSN,2017_10,AUT,Austria,Austria,Vienna,PNSN,Pension Contribution ,1058.01,100.0
2017_10_AUT_OUTA,2017_10,AUT,Austria,Austria,Vienna,OUTA,Out Area ,962.34,100.0
2017_10_AUT_TOTL,2017_10,AUT,Austria,Austria,Vienna,TOTL,Total,9623.42,88.64228084787872
2017_10_AZE_FOOD,2017_10,AZE,Azerbaijan,Azerbaijan,Baku,FOOD,Food And Non-alcoholic Beverages ,810.43,69.01
2017_10_AZE_ALCO,2017_10,AZE,Azerbaijan,Azerbaijan,Baku,ALCO,Alcoholic Beverages And Tobacco ,104.97,88.83
