unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2014_02_AFG_FOOD,2014_02,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,87.79
2014_02_AFG_ALCO,2014_02,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,63.98
2014_02_AFG_CLTH,2014_02,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,44.12
2014_02_AFG_HOUS,2014_02,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,46.91
2014_02_AFG_FURN,2014_02,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2014_02_AFG_HEAL,2014_02,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2014_02_AFG_TRNS,2014_02,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2014_02_AFG_COMM,2014_02,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2014_02_AFG_CLTR,2014_02,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2014_02_AFG_EDUC,2014_02,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2014_02_AFG_RHTL,2014_02,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,56.42
2014_02_AFG_MISC,2014_02,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,80.49
2014_02_AFG_MEDI,2014_02,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,53.37
2014_02_AFG_PNSN,2014_02,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2014_02_AFG_OUTA,2014_02,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2014_02_AFG_TOTL,2014_02,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,88.14489778203425
2014_02_ALB_FOOD,2014_02,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,810.23,72.09
