unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2019_12_AFG_FOOD,2019_12,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,89.79
2019_12_AFG_ALCO,2019_12,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,60.57
2019_12_AFG_CLTH,2019_12,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,37.12
2019_12_AFG_HOUS,2019_12,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,41.43
2019_12_AFG_FURN,2019_12,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2019_12_AFG_HEAL,2019_12,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2019_12_AFG_TRNS,2019_12,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2019_12_AFG_COMM,2019_12,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2019_12_AFG_CLTR,2019_12,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2019_12_AFG_EDUC,2019_12,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2019_12_AFG_RHTL,2019_12,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,48.9
2019_12_AFG_MISC,2019_12,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,76.99
2019_12_AFG_MEDI,2019_12,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,49.46
2019_12_AFG_PNSN,2019_12,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2019_12_AFG_OUTA,2019_12,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2019_12_AFG_TOTL,2019_12,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,86.97888131130446
2019_12_ALB_FOOD,2019_12,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,535.29,59.53
2019_12_ALB_ALCO,2019_12,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,91.74,55.52
2019_12_ALB_CLTH,2019_12,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,212.53,50.49
2019_12_ALB_HOUS,2019_12,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2197.71,57.41
2019_12_ALB_FURN,2019_12,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",81.72,64.33
