unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2010_02_AFG_FOOD,2010_02,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,101.81
2010_02_AFG_ALCO,2010_02,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,68.66
2010_02_AFG_CLTH,2010_02,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,47.01
2010_02_AFG_HOUS,2010_02,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,49.72
2010_02_AFG_FURN,2010_02,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2010_02_AFG_HEAL,2010_02,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2010_02_AFG_TRNS,2010_02,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2010_02_AFG_COMM,2010_02,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2010_02_AFG_CLTR,2010_02,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2010_02_AFG_EDUC,2010_02,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2010_02_AFG_RHTL,2010_02,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,62.47
2010_02_AFG_MISC,2010_02,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,84.8
2010_02_AFG_MEDI,2010_02,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.84
2010_02_AFG_PNSN,2010_02,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2010_02_AFG_OUTA,2010_02,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2010_02_AFG_TOTL,2010_02,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,89.41972237685329
2010_02_ALB_FOOD,2010_02,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,849.31,71.0
2010_02_ALB_ALCO,2010_02,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,108.7,73.18
2010_02_ALB_CLTH,2010_02,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,4.88,51.0
2010_02_ALB_HOUS,2010_02,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1673.99,45.14
2010_02_ALB_FURN,2010_02,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",97.07,98.96
2010_02_ALB_HEAL,2010_02,ALB,Albania,Albania,Tirana,HEAL,Health ,170.85,57.61
2010_02_ALB_TRNS,2010_02,ALB,Albania,Albania,Tirana,TRNS,Transport ,378.26,93.41
2010_02_ALB_COMM,2010_02,ALB,Albania,Albania,Tirana,COMM,Communication ,152.37,107.16
2010_02_ALB_CLTR,2010_02,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,263.54,86.07
2010_02_ALB_EDUC,2010_02,ALB,Albania,Albania,Tirana,EDUC,Education ,44.58,33.2
2010_02_ALB_RHTL,2010_02,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,226.19,43.39
2010_02_ALB_MISC,2010_02,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,154.51,62.94
