unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2015_10_AFG_FOOD,2015_10,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,89.36
2015_10_AFG_ALCO,2015_10,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,63.85
2015_10_AFG_CLTH,2015_10,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,42.26
2015_10_AFG_HOUS,2015_10,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,45.64
2015_10_AFG_FURN,2015_10,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2015_10_AFG_HEAL,2015_10,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2015_10_AFG_TRNS,2015_10,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2015_10_AFG_COMM,2015_10,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2015_10_AFG_CLTR,2015_10,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2015_10_AFG_EDUC,2015_10,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2015_10_AFG_RHTL,2015_10,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,54.68
2015_10_AFG_MISC,2015_10,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,80.98
2015_10_AFG_MEDI,2015_10,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.7
2015_10_AFG_PNSN,2015_10,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2015_10_AFG_OUTA,2015_10,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2015_10_AFG_TOTL,2015_10,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.87974862331846
2015_10_ALB_FOOD,2015_10,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,810.23,52.9
2015_10_ALB_ALCO,2015_10,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,129.54,64.98
2015_10_ALB_CLTH,2015_10,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,181.62,41.99
2015_10_ALB_HOUS,2015_10,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1705.53,58.37
2015_10_ALB_FURN,2015_10,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,58.26
2015_10_ALB_HEAL,2015_10,ALB,Albania,Albania,Tirana,HEAL,Health ,190.27,61.15
2015_10_ALB_TRNS,2015_10,ALB,Albania,Albania,Tirana,TRNS,Transport ,635.67,81.73
2015_10_ALB_COMM,2015_10,ALB,Albania,Albania,Tirana,COMM,Communication ,126.82,75.0
2015_10_ALB_CLTR,2015_10,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,92.58,56.57
2015_10_ALB_EDUC,2015_10,ALB,Albania,Albania,Tirana,EDUC,Education ,170.36,55.08
2015_10_ALB_RHTL,2015_10,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,501.58,42.57
2015_10_ALB_MISC,2015_10,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,236.22,76.39
