unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2018_10_AFG_FOOD,2018_10,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.43
2018_10_AFG_ALCO,2018_10,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,61.44
2018_10_AFG_CLTH,2018_10,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,38.83
2018_10_AFG_HOUS,2018_10,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,41.96
2018_10_AFG_FURN,2018_10,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2018_10_AFG_HEAL,2018_10,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2018_10_AFG_TRNS,2018_10,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2018_10_AFG_COMM,2018_10,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2018_10_AFG_CLTR,2018_10,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2018_10_AFG_EDUC,2018_10,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2018_10_AFG_RHTL,2018_10,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,50.69
2018_10_AFG_MISC,2018_10,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,78.59
2018_10_AFG_MEDI,2018_10,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.72
2018_10_AFG_PNSN,2018_10,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2018_10_AFG_OUTA,2018_10,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2018_10_AFG_TOTL,2018_10,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.24111924704899
2018_10_ALB_FOOD,2018_10,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,535.29,60.74
2018_10_ALB_ALCO,2018_10,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,91.74,57.75
2018_10_ALB_CLTH,2018_10,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,212.53,50.64
2018_10_ALB_HOUS,2018_10,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2197.71,54.98
2018_10_ALB_FURN,2018_10,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",81.72,65.45
2018_10_ALB_HEAL,2018_10,ALB,Albania,Albania,Tirana,HEAL,Health ,66.65,43.72
2018_10_ALB_TRNS,2018_10,ALB,Albania,Albania,Tirana,TRNS,Transport ,360.36,67.41
2018_10_ALB_COMM,2018_10,ALB,Albania,Albania,Tirana,COMM,Communication ,83.64,91.96
2018_10_ALB_CLTR,2018_10,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,279.61,69.54
2018_10_ALB_EDUC,2018_10,ALB,Albania,Albania,Tirana,EDUC,Education ,235.08,41.37
2018_10_ALB_RHTL,2018_10,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,374.19,63.19
2018_10_ALB_MISC,2018_10,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,120.25,61.72
2018_10_ALB_MEDI,2018_10,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,332.88,29.94
2018_10_ALB_PNSN,2018_10,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1092.52,100.0
2018_10_ALB_OUTA,2018_10,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2598.93,100.0
2018_10_ALB_TOTL,2018_10,ALB,Albania,Albania,Tirana,TOTL,Total,8663.1,74.66680125101308
2018_10_DZA_FOOD,2018_10,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,348.16,61.5
2018_10_DZA_ALCO,2018_10,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,48.68,86.45
2018_10_DZA_CLTH,2018_10,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,68.98,57.55
2018_10_DZA_HOUS,2018_10,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2539.75,72.42
2018_10_DZA_FURN,2018_10,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",45.44,71.54
2018_10_DZA_HEAL,2018_10,DZA,Algeria,Algeria,Algiers,HEAL,Health ,49.46,79.08
2018_10_DZA_TRNS,2018_10,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,218.75,61.84
2018_10_DZA_COMM,2018_10,DZA,Algeria,Algeria,Algiers,COMM,Communication ,72.52,65.14
2018_10_DZA_CLTR,2018_10,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,60.55,48.98
2018_10_DZA_EDUC,2018_10,DZA,Algeria,Algeria,Algiers,EDUC,Education ,89.32,
2018_10_DZA_RHTL,2018_10,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,221.26,70.3
2018_10_DZA_MISC,2018_10,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,59.61,136.33
2018_10_DZA_MEDI,2018_10,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,392.18,37.61
2018_10_DZA_PNSN,2018_10,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1058.01,100.0
2018_10_DZA_OUTA,2018_10,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3515.12,100.0
2018_10_DZA_TOTL,2018_10,DZA,Algeria,Algeria,Algiers,TOTL,Total,8787.79,84.40919940529896
2018_10_AGO_FOOD,2018_10,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,1006.46,117.74
2018_10_AGO_ALCO,2018_10,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,139.66,96.21
2018_10_AGO_CLTH,2018_10,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,113.87,80.88
2018_10_AGO_HOUS,2018_10,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",4919.1,109.47
2018_10_AGO_FURN,2018_10,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",141.5,145.56
2018_10_AGO_HEAL,2018_10,AGO,Angola,Angola,Luanda,HEAL,Health ,146.96,62.92
2018_10_AGO_TRNS,2018_10,AGO,Angola,Angola,Luanda,TRNS,Transport ,558.23,97.58
2018_10_AGO_COMM,2018_10,AGO,Angola,Angola,Luanda,COMM,Communication ,206.83,59.8
2018_10_AGO_CLTR,2018_10,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,309.96,106.86
2018_10_AGO_EDUC,2018_10,AGO,Angola,Angola,Luanda,EDUC,Education ,201.1,70.45
2018_10_AGO_RHTL,2018_10,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,571.64,107.37
2018_10_AGO_MISC,2018_10,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,263.42,138.18
2018_10_AGO_MEDI,2018_10,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,588.95,49.13
2018_10_AGO_PNSN,2018_10,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1092.52,100.0
2018_10_AGO_OUTA,2018_10,AGO,Angola,Angola,Luanda,OUTA,Out Area ,4397.22,100.0
2018_10_AGO_TOTL,2018_10,AGO,Angola,Angola,Luanda,TOTL,Total,14657.420000000002,101.65657670438833
2018_10_ARG_FOOD,2018_10,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,520.51,54.89
2018_10_ARG_ALCO,2018_10,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,82.48,90.89
